"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051489","regulation of filopodium assembly","2/788","51/18903",0.6334851535191,0.766990669517751,0.620086303739798,"DAAM2/ARHGAP44",2
"GO:0101023","vascular endothelial cell proliferation","2/788","51/18903",0.6334851535191,0.766990669517751,0.620086303739798,"MEF2C/APLN",2
"GO:1905562","regulation of vascular endothelial cell proliferation","2/788","51/18903",0.6334851535191,0.766990669517751,0.620086303739798,"MEF2C/APLN",2
"GO:0032637","interleukin-8 production","4/788","104/18903",0.634887745290991,0.768329821601569,0.621168963410641,"CHI3L1/TLR3/LRRC19/KLF4",4
"GO:0051963","regulation of synapse assembly","4/788","104/18903",0.634887745290991,0.768329821601569,0.621168963410641,"EPHB3/MEF2C/THBS2/SRPX2",4
"GO:0070373","negative regulation of ERK1 and ERK2 cascade","3/788","78/18903",0.636728666603362,0.770197934252713,0.622679270008694,"DUSP10/DUSP4/LIF",3
"GO:0140115","export across plasma membrane","3/788","78/18903",0.636728666603362,0.770197934252713,0.622679270008694,"SLC9A1/SLC4A4/SLC22A5",3
"GO:0002755","MyD88-dependent toll-like receptor signaling pathway","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"IRAK2",1
"GO:0002922","positive regulation of humoral immune response","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"ZP3",1
"GO:0003091","renal water homeostasis","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"PRKACB",1
"GO:0006213","pyrimidine nucleoside metabolic process","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"DPYD",1
"GO:0006346","DNA methylation-dependent heterochromatin formation","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"HELLS",1
"GO:0010226","response to lithium ion","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"SHH",1
"GO:0010839","negative regulation of keratinocyte proliferation","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"FGFR2",1
"GO:0021884","forebrain neuron development","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"FGFR2",1
"GO:0035162","embryonic hemopoiesis","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"KIT",1
"GO:0035458","cellular response to interferon-beta","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"TLR3",1
"GO:0036120","cellular response to platelet-derived growth factor stimulus","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"PDGFD",1
"GO:0039531","regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"RIOK3",1
"GO:0043576","regulation of respiratory gaseous exchange","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"NMB",1
"GO:0051043","regulation of membrane protein ectodomain proteolysis","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"TIMP1",1
"GO:0051590","positive regulation of neurotransmitter transport","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"STX1A",1
"GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"GDF15",1
"GO:0060155","platelet dense granule organization","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"AP1S3",1
"GO:0061484","hematopoietic stem cell homeostasis","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"SOX4",1
"GO:0090208","positive regulation of triglyceride metabolic process","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"DGAT2",1
"GO:1902074","response to salt","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"EDNRB",1
"GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"SLC22A5",1
"GO:2000353","positive regulation of endothelial cell apoptotic process","1/788","24/18903",0.640328167754076,0.770594650557738,0.623000001872839,"PDCD4",1
"GO:0044728","DNA methylation or demethylation","4/788","105/18903",0.642363201533385,0.772864200219643,0.624834856867736,"TOX/MYC/HELLS/BRCA1",4
"GO:0010823","negative regulation of mitochondrion organization","2/788","52/18903",0.644040851847593,0.774343316536943,0.626030672940144,"PINK1/ACAA2",2
"GO:0048013","ephrin receptor signaling pathway","2/788","52/18903",0.644040851847593,0.774343316536943,0.626030672940144,"EFNA3/EPHB3",2
"GO:0097479","synaptic vesicle localization","2/788","52/18903",0.644040851847593,0.774343316536943,0.626030672940144,"PINK1/RAB27A",2
"GO:0097696","receptor signaling pathway via STAT","7/788","183/18903",0.644878346425637,0.774775749648799,0.626380280648037,"IL6R/AGT/CCR2/MST1/KIT/IL23A/LIF",7
"GO:0002437","inflammatory response to antigenic stimulus","3/788","79/18903",0.645297594651528,0.774775749648799,0.626380280648037,"IL1RN/ZP3/CYSLTR1",3
"GO:0006305","DNA alkylation","3/788","79/18903",0.645297594651528,0.774775749648799,0.626380280648037,"MYC/HELLS/BRCA1",3
"GO:0006306","DNA methylation","3/788","79/18903",0.645297594651528,0.774775749648799,0.626380280648037,"MYC/HELLS/BRCA1",3
"GO:0008652","cellular amino acid biosynthetic process","3/788","79/18903",0.645297594651528,0.774775749648799,0.626380280648037,"DPYD/PSAT1/PYCR1",3
"GO:0036465","synaptic vesicle recycling","3/788","79/18903",0.645297594651528,0.774775749648799,0.626380280648037,"STX1A/SYT7/SYP",3
"GO:0007623","circadian rhythm","8/788","210/18903",0.652360682881777,0.777823054185149,0.628843924446342,"PROX1/BHLHE40/PPARGC1A/HOMER1/CDK1/BMAL2/TOP2A/GNA11",8
"GO:1990778","protein localization to cell periphery","13/788","337/18903",0.652362083933383,0.777823054185149,0.628843924446342,"PID1/P2RY1/LRRC15/NSG1/TSPAN5/NKD2/SAPCD2/ANK3/TESC/AKAP5/WDR72/ARHGAP44/EPB41L3",13
"GO:0022604","regulation of cell morphogenesis","12/788","312/18903",0.653499836958927,0.777823054185149,0.628843924446342,"PDPN/LRP8/TACSTD2/P2RY1/KIT/SPARC/CPNE5/STRIP2/ENPP2/LPAR1/ITPKA/EPB41L3",12
"GO:0008344","adult locomotory behavior","3/788","80/18903",0.653722468501302,0.777823054185149,0.628843924446342,"HOXB8/GRIN2D/FOXA2",3
"GO:1901184","regulation of ERBB signaling pathway","3/788","80/18903",0.653722468501302,0.777823054185149,0.628843924446342,"AGT/EREG/AREG",3
"GO:0006778","porphyrin-containing compound metabolic process","2/788","53/18903",0.654354770697085,0.777823054185149,0.628843924446342,"SLC6A9/HMOX1",2
"GO:0007632","visual behavior","2/788","53/18903",0.654354770697085,0.777823054185149,0.628843924446342,"KIT/SLC7A11",2
"GO:0010662","regulation of striated muscle cell apoptotic process","2/788","53/18903",0.654354770697085,0.777823054185149,0.628843924446342,"AGT/BMP7",2
"GO:0010874","regulation of cholesterol efflux","2/788","53/18903",0.654354770697085,0.777823054185149,0.628843924446342,"SHH/PLA2G10",2
"GO:0045332","phospholipid translocation","2/788","53/18903",0.654354770697085,0.777823054185149,0.628843924446342,"ATP11A/ATP8B1",2
"GO:0001101","response to acid chemical","5/788","133/18903",0.655245149066736,0.777823054185149,0.628843924446342,"HMGCS2/PDGFD/PDX1/COL4A1/SLC7A5",5
"GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"BOP1",1
"GO:0001964","startle response","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"GRIN2D",1
"GO:0006658","phosphatidylserine metabolic process","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"PLA2G10",1
"GO:0006833","water transport","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"SLC4A11",1
"GO:0009162","deoxyribonucleoside monophosphate metabolic process","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"DPYD",1
"GO:0009219","pyrimidine deoxyribonucleotide metabolic process","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"DPYD",1
"GO:0018904","ether metabolic process","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"PLA2G10",1
"GO:0019755","one-carbon compound transport","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"CA2",1
"GO:0019835","cytolysis","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"GZMB",1
"GO:0021697","cerebellar cortex formation","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"PROX1",1
"GO:0021801","cerebral cortex radial glia-guided migration","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"LRP8",1
"GO:0022030","telencephalon glial cell migration","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"LRP8",1
"GO:0031145","anaphase-promoting complex-dependent catabolic process","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"UBE2S",1
"GO:0031579","membrane raft organization","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"GSN",1
"GO:0032469","endoplasmic reticulum calcium ion homeostasis","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"BCL2",1
"GO:0033233","regulation of protein sumoylation","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"RASD2",1
"GO:0043501","skeletal muscle adaptation","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"GTF2IRD1",1
"GO:0045980","negative regulation of nucleotide metabolic process","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"PID1",1
"GO:0046033","AMP metabolic process","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"PPAT",1
"GO:0046716","muscle cell cellular homeostasis","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"LARGE2",1
"GO:0046949","fatty-acyl-CoA biosynthetic process","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"ACSL6",1
"GO:0048668","collateral sprouting","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"SPP1",1
"GO:0050860","negative regulation of T cell receptor signaling pathway","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"THY1",1
"GO:0050927","positive regulation of positive chemotaxis","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"ITGA2",1
"GO:0051560","mitochondrial calcium ion homeostasis","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"SLC25A23",1
"GO:0060396","growth hormone receptor signaling pathway","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"GDF15",1
"GO:0060575","intestinal epithelial cell differentiation","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"SOX9",1
"GO:0062149","detection of stimulus involved in sensory perception of pain","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"ITGA2",1
"GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"RIPK2",1
"GO:0071378","cellular response to growth hormone stimulus","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"GDF15",1
"GO:0071450","cellular response to oxygen radical","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"BMP7",1
"GO:0071451","cellular response to superoxide","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"BMP7",1
"GO:0086064","cell communication by electrical coupling involved in cardiac conduction","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"SRI",1
"GO:0090023","positive regulation of neutrophil chemotaxis","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"IL23A",1
"GO:0098581","detection of external biotic stimulus","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"CD1D",1
"GO:1904262","negative regulation of TORC1 signaling","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"RNF152",1
"GO:1905563","negative regulation of vascular endothelial cell proliferation","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"MEF2C",1
"GO:2000114","regulation of establishment of cell polarity","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"GSN",1
"GO:2000209","regulation of anoikis","1/788","25/18903",0.65534068980555,0.777823054185149,0.628843924446342,"BCL2",1
"GO:0062207","regulation of pattern recognition receptor signaling pathway","4/788","107/18903",0.657010208653535,0.779626036464992,0.63030157531753,"TLR3/APPL2/TYRO3/RIOK3",4
"GO:0007338","single fertilization","6/788","160/18903",0.661112646584976,0.784314499680253,0.634092041017979,"OVGP1/TRIM36/ZP3/NPM2/CDK1/PLA2G10",6
"GO:0006612","protein targeting to membrane","5/788","134/18903",0.661719211744839,0.784652231847372,0.634365086179395,"ANK3/CHP1/SLC51B/CEMIP/PEX26",5
"GO:0001570","vasculogenesis","3/788","81/18903",0.662003002245602,0.784652231847372,0.634365086179395,"CITED2/SHH/TMEM100",3
"GO:0032371","regulation of sterol transport","3/788","81/18903",0.662003002245602,0.784652231847372,0.634365086179395,"PCSK9/SHH/PLA2G10",3
"GO:0032374","regulation of cholesterol transport","3/788","81/18903",0.662003002245602,0.784652231847372,0.634365086179395,"PCSK9/SHH/PLA2G10",3
"GO:0099003","vesicle-mediated transport in synapse","8/788","212/18903",0.662744879304627,0.785351924206855,0.634930764050312,"CADPS/P2RY1/NSG1/STX1A/APBA1/SYT7/P2RX1/SYP",8
"GO:0006090","pyruvate metabolic process","4/788","108/18903",0.664180526914096,0.786254456970984,0.635660431604241,"PGM1/SLC4A4/MLXIPL/PCK1",4
"GO:0033138","positive regulation of peptidyl-serine phosphorylation","4/788","108/18903",0.664180526914096,0.786254456970984,0.635660431604241,"PINK1/RIPK2/BCL2/LIF",4
"GO:0051341","regulation of oxidoreductase activity","4/788","108/18903",0.664180526914096,0.786254456970984,0.635660431604241,"AGT/CYP27B1/CDH3/EDN3",4
"GO:0030520","intracellular estrogen receptor signaling pathway","2/788","54/18903",0.664428697849862,0.786254456970984,0.635660431604241,"PADI2/BRCA1",2
"GO:0031113","regulation of microtubule polymerization","2/788","54/18903",0.664428697849862,0.786254456970984,0.635660431604241,"MET/STMN2",2
"GO:0071168","protein localization to chromatin","2/788","54/18903",0.664428697849862,0.786254456970984,0.635660431604241,"CENPA/CDCA5",2
"GO:0002221","pattern recognition receptor signaling pathway","7/788","187/18903",0.66705430420465,0.786254456970984,0.635660431604241,"IRAK2/TLR3/RIPK2/LRRC19/APPL2/TYRO3/RIOK3",7
"GO:0002700","regulation of production of molecular mediator of immune response","7/788","187/18903",0.66705430420465,0.786254456970984,0.635660431604241,"CCR2/KIT/TLR3/TWIST1/RIPK2/SLC7A5/HMOX1",7
"GO:0043487","regulation of RNA stability","7/788","187/18903",0.66705430420465,0.786254456970984,0.635660431604241,"PLEKHN1/TENT5C/TRAF5/SLC11A1/AXIN2/E2F1/DKC1",7
"GO:0000737","DNA catabolic process, endonucleolytic","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"DNASE1L3",1
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"APPL2",1
"GO:0002438","acute inflammatory response to antigenic stimulus","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"ZP3",1
"GO:0006312","mitotic recombination","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"BRCA2",1
"GO:0009164","nucleoside catabolic process","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"DPYD",1
"GO:0010842","retina layer formation","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"FJX1",1
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"SLC9A1",1
"GO:0014047","glutamate secretion","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"APBA1",1
"GO:0032925","regulation of activin receptor signaling pathway","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"SHH",1
"GO:0034377","plasma lipoprotein particle assembly","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"PRKACB",1
"GO:0035235","ionotropic glutamate receptor signaling pathway","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"GRIN2D",1
"GO:0035821","modulation of process of another organism","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"MPEG1",1
"GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"RIPK2",1
"GO:0036119","response to platelet-derived growth factor","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"PDGFD",1
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"APPL2",1
"GO:0042178","xenobiotic catabolic process","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"FMO4",1
"GO:0045672","positive regulation of osteoclast differentiation","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"IL23A",1
"GO:0045822","negative regulation of heart contraction","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"SRI",1
"GO:0048026","positive regulation of mRNA splicing, via spliceosome","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"SLC39A5",1
"GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"SLC39A10",1
"GO:0050995","negative regulation of lipid catabolic process","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"ACACB",1
"GO:0051238","sequestering of metal ion","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"SRI",1
"GO:0051570","regulation of histone H3-K9 methylation","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"BRCA1",1
"GO:0051894","positive regulation of focal adhesion assembly","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"THY1",1
"GO:0060343","trabecula formation","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"MSX2",1
"GO:0070102","interleukin-6-mediated signaling pathway","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"IL6R",1
"GO:1903798","regulation of miRNA maturation","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"BMP4",1
"GO:1903859","regulation of dendrite extension","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"CPNE5",1
"GO:1905048","regulation of metallopeptidase activity","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"TIMP1",1
"GO:1905523","positive regulation of macrophage migration","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"P2RX4",1
"GO:1990806","ligand-gated ion channel signaling pathway","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"GRIN2D",1
"GO:2000773","negative regulation of cellular senescence","1/788","26/18903",0.669727358755292,0.786254456970984,0.635660431604241,"TWIST1",1
"GO:0046209","nitric oxide metabolic process","3/788","82/18903",0.670139074468399,0.786381495447293,0.635763137963441,"AGT/KLF4/P2RX4",3
"GO:1905897","regulation of response to endoplasmic reticulum stress","3/788","82/18903",0.670139074468399,0.786381495447293,0.635763137963441,"RNF183/PDX1/PMAIP1",3
"GO:0033209","tumor necrosis factor-mediated signaling pathway","4/788","109/18903",0.671248068705415,0.787504526156092,0.63667107073092,"TRAF5/SPPL2A/CDIP1/TNFRSF17",4
"GO:0046474","glycerophospholipid biosynthetic process","8/788","214/18903",0.672942812053631,0.78931409055272,0.638134043023386,"PIGZ/CWH43/GPAT3/SLC44A4/AJUBA/ITPKA/ABHD3/BMX",8
"GO:0006414","translational elongation","2/788","55/18903",0.674264692044713,0.789435073243493,0.638231853482521,"EIF5A2/DIO2",2
"GO:0014888","striated muscle adaptation","2/788","55/18903",0.674264692044713,0.789435073243493,0.638231853482521,"GTF2IRD1/GSN",2
"GO:0035088","establishment or maintenance of apical/basal cell polarity","2/788","55/18903",0.674264692044713,0.789435073243493,0.638231853482521,"PTK7/SYNE4",2
"GO:0043525","positive regulation of neuron apoptotic process","2/788","55/18903",0.674264692044713,0.789435073243493,0.638231853482521,"PCSK9/NR3C1",2
"GO:0043647","inositol phosphate metabolic process","2/788","55/18903",0.674264692044713,0.789435073243493,0.638231853482521,"P2RY1/ITPKA",2
"GO:0061245","establishment or maintenance of bipolar cell polarity","2/788","55/18903",0.674264692044713,0.789435073243493,0.638231853482521,"PTK7/SYNE4",2
"GO:0071320","cellular response to cAMP","2/788","55/18903",0.674264692044713,0.789435073243493,0.638231853482521,"SLC26A3/STC1",2
"GO:1902991","regulation of amyloid precursor protein catabolic process","2/788","55/18903",0.674264692044713,0.789435073243493,0.638231853482521,"EFNA3/SLC2A13",2
"GO:0006096","glycolytic process","3/788","83/18903",0.678130719629423,0.793340179756896,0.641389001489457,"PGM1/SLC4A4/MLXIPL",3
"GO:0031507","heterochromatin formation","3/788","83/18903",0.678130719629423,0.793340179756896,0.641389001489457,"CDKN2B-AS1/HELLS/NDN",3
"GO:2001057","reactive nitrogen species metabolic process","3/788","83/18903",0.678130719629423,0.793340179756896,0.641389001489457,"AGT/KLF4/P2RX4",3
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","4/788","110/18903",0.678212465519693,0.793340179756896,0.641389001489457,"NKD2/AXIN2/TRIB3/AURKA",4
"GO:0009581","detection of external stimulus","5/788","137/18903",0.68066437318236,0.794393348381118,0.642240453098144,"COL11A1/SERPINE2/KIT/ITGA2/GNA11",5
"GO:0051260","protein homooligomerization","7/788","190/18903",0.683116593231149,0.794393348381118,0.642240453098144,"POLQ/ECT2/SCARA5/ASIC1/APPL2/ACACB/COMP",7
"GO:0009205","purine ribonucleoside triphosphate metabolic process","9/788","242/18903",0.683429190391503,0.794393348381118,0.642240453098144,"PINK1/PGM1/PID1/PPARGC1A/SLC4A4/MLXIPL/IMPDH1/GIMAP7/NME1",9
"GO:0002407","dendritic cell chemotaxis","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"CCR2",1
"GO:0006817","phosphate ion transport","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"SFRP4",1
"GO:0010460","positive regulation of heart rate","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"EDN3",1
"GO:0018126","protein hydroxylation","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"FKBP10",1
"GO:0021895","cerebral cortex neuron differentiation","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"TOX",1
"GO:0031954","positive regulation of protein autophosphorylation","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"PDGFD",1
"GO:0032682","negative regulation of chemokine production","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"KLF4",1
"GO:0034143","regulation of toll-like receptor 4 signaling pathway","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"APPL2",1
"GO:0042278","purine nucleoside metabolic process","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"PTGDR",1
"GO:0042501","serine phosphorylation of STAT protein","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"LIF",1
"GO:0042832","defense response to protozoan","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"SLC11A1",1
"GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"CHGA",1
"GO:0046174","polyol catabolic process","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"SORD",1
"GO:0046618","xenobiotic export from cell","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"SLC22A5",1
"GO:0048207","vesicle targeting, rough ER to cis-Golgi","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"MAPK15",1
"GO:0048208","COPII vesicle coating","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"MAPK15",1
"GO:0051571","positive regulation of histone H3-K4 methylation","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"BRCA1",1
"GO:0060259","regulation of feeding behavior","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"NMU",1
"GO:0070861","regulation of protein exit from endoplasmic reticulum","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"SLC51B",1
"GO:1900746","regulation of vascular endothelial growth factor signaling pathway","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"PTP4A3",1
"GO:1903523","negative regulation of blood circulation","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"SRI",1
"GO:1904357","negative regulation of telomere maintenance via telomere lengthening","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"PIF1",1
"GO:1905564","positive regulation of vascular endothelial cell proliferation","1/788","27/18903",0.683514233857312,0.794393348381118,0.642240453098144,"APLN",1
"GO:0009116","nucleoside metabolic process","2/788","56/18903",0.683865057338512,0.794393348381118,0.642240453098144,"DPYD/PTGDR",2
"GO:0043470","regulation of carbohydrate catabolic process","2/788","56/18903",0.683865057338512,0.794393348381118,0.642240453098144,"SLC4A4/MLXIPL",2
"GO:0043551","regulation of phosphatidylinositol 3-kinase activity","2/788","56/18903",0.683865057338512,0.794393348381118,0.642240453098144,"KIT/TNFAIP8L3",2
"GO:0097120","receptor localization to synapse","2/788","56/18903",0.683865057338512,0.794393348381118,0.642240453098144,"NSG1/ARHGAP44",2
"GO:1903170","negative regulation of calcium ion transmembrane transport","2/788","56/18903",0.683865057338512,0.794393348381118,0.642240453098144,"SRI/BCL2",2
"GO:0006757","ATP generation from ADP","3/788","84/18903",0.685978119689617,0.796312414030375,0.64379195349101,"PGM1/SLC4A4/MLXIPL",3
"GO:0031424","keratinization","3/788","84/18903",0.685978119689617,0.796312414030375,0.64379195349101,"KRT80/CDH3/EVPL",3
"GO:0051851","modulation by host of symbiont process","3/788","84/18903",0.685978119689617,0.796312414030375,0.64379195349101,"LEF1/LRRC19/TFAP4",3
"GO:0002253","activation of immune response","15/788","397/18903",0.688768512778694,0.799372549433189,0.646265970615713,"SLC39A10/PLCL2/HHLA2/MEF2C/BTNL8/BTNL3/C2/RIPK2/THY1/APPL2/BCL2/CFD/FCHO1/LIME1/BMX",15
"GO:0010658","striated muscle cell apoptotic process","2/788","57/18903",0.693232319129869,0.804174056011023,0.650147828093984,"AGT/BMP7",2
"GO:0032768","regulation of monooxygenase activity","2/788","57/18903",0.693232319129869,0.804174056011023,0.650147828093984,"CYP27B1/CDH3",2
"GO:0099504","synaptic vesicle cycle","7/788","192/18903",0.69354754164283,0.804174056011023,0.650147828093984,"CADPS/P2RY1/STX1A/APBA1/SYT7/P2RX1/SYP",7
"GO:0021954","central nervous system neuron development","3/788","85/18903",0.693681595980176,0.804174056011023,0.650147828093984,"EPHB3/FGFR2/CDH11",3
"GO:0046785","microtubule polymerization","3/788","85/18903",0.693681595980176,0.804174056011023,0.650147828093984,"MET/STMN2/MZT1",3
"GO:0000303","response to superoxide","1/788","28/18903",0.696726290634195,0.804464268731372,0.650382455372008,"BMP7",1
"GO:0000469","cleavage involved in rRNA processing","1/788","28/18903",0.696726290634195,0.804464268731372,0.650382455372008,"BOP1",1
"GO:0000470","maturation of LSU-rRNA","1/788","28/18903",0.696726290634195,0.804464268731372,0.650382455372008,"BOP1",1
"GO:0001562","response to protozoan","1/788","28/18903",0.696726290634195,0.804464268731372,0.650382455372008,"SLC11A1",1
"GO:0009048","dosage compensation by inactivation of X chromosome","1/788","28/18903",0.696726290634195,0.804464268731372,0.650382455372008,"BRCA1",1
"GO:0010758","regulation of macrophage chemotaxis","1/788","28/18903",0.696726290634195,0.804464268731372,0.650382455372008,"MMP28",1
